ID,Shot,MJD,Texp,RAcen,DEcen,RAsta,DEsta,RAend,DEend,Length,PA,Area,Nifu,gmag,gSB,SNR,NORAD,Name,COSPAR,Type,Owner,Launch,Constel,Class,Resid,dPA,Uniq,MJDx,TLEage,Range,Height,Rate,Incl,Perigee,Apogee,Period,ginst,FWHM,Dither,MJDopen,MJDclos,IDsrc
84,20200325020,58933.19894444445,367.9088439941406,185.38491821289062,51.318084716796875,185.32142639160156,51.39594650268555,185.4547882080078,51.232391357421875,660.8575439453125,152.99417114257812,856.0,2,17.79693603515625,25.12812042236328,4.88135290145874,20623,SL-12 R/B(2),1990-045E,ROCKET BODY,CIS,1990-05-19,Other,MEO,13.833875769336146,0.0019772981254675415,1,58933.2006150922,-24.33722197310999,19911.010227114974,19130.758658055423,37.6841953932353,65.3122,19065.53950397868,19143.980952069585,674.7344477153758,12.099012962430148,2.0879504680633545,1,58933.19894444445,58933.20319939416,spacetrack
85,20200325022,58933.23197569444,367.6863708496094,198.16390991210938,50.6892204284668,198.00343322753906,50.70663070678711,198.32325744628906,50.67192840576172,740.04736328125,99.71849822998047,2643.5,4,14.488508224487305,23.043956756591797,61.854087829589844,44345,FALCON HEAVY R/B,2019-036G,ROCKET BODY,US,2019-06-25,Other,MEO,22.238128726104378,0.0448276498655531,1,58933.23257655705,-24.42948949331185,6622.037066082306,6079.840392031193,178.88461830327873,42.2518,5424.477617648696,11959.747804496668,306.86002527738145,8.323814647736341,1.9879491329193115,1,58933.23197569444,58933.236230643444,spacetrack
86,20200325029,58933.35716782408,368.2249450683594,168.81480407714844,52.060447692871094,168.68031311035156,51.95217514038086,168.9209747314453,52.14591598510742,877.6116333007812,37.3696174621582,1973.25,4,17.090723037719727,25.328678131103516,6.286775588989258,21429,SL-6 R/B(2),1991-043D,ROCKET BODY,CIS,1991-06-18,Other,HEO,25.833476935974886,0.06886547098242346,1,58933.360057873695,-22.886813902063295,25046.536205874778,24051.50088851269,18.525568336405737,63.9284,2458.2522861533507,38604.99646049244,732.1911101168905,13.07054009849265,2.1009607315063477,1,58933.35716782408,58933.36142740405,spacetrack
87,20200329020,58937.31201041667,728.0022583007812,168.7273712158203,50.85310745239258,168.60560607910156,50.95119857788086,168.83688354492188,50.764888763427734,852.1146240234375,141.91592407226562,1626.5,4,16.76222038269043,24.790355682373047,5.4187846183776855,20620,COSMOS 2080 (GLONASS),1990-045B,PAYLOAD,CIS,1990-05-19,Cosmos,MEO,10.809734827319062,0.013638703670523,1,58937.31312656861,-2.3372576000983827,19717.0793418769,19126.089590357573,39.759549120538765,65.2997,19076.345675311422,19183.310768285708,675.7303155993277,11.703042557731994,1.3752020597457886,1,58937.31201041667,58937.32043808393,spacetrack
88,20200401016,58940.39178935185,367.8083801269531,187.20619201660156,50.596073150634766,187.12571716308594,50.5652961730957,187.33436584472656,50.64509582519531,556.671875,58.93075942993164,1655.0,3,15.387040138244629,23.434036254882812,26.475961685180664,38089,BREEZE-M DEB (TANK),2012-007C,DEBRIS,CIS,2012-02-14,Other,HEO,36.746778097938204,0.046377738303704064,1,58940.39534084552,5.164667084463872,12041.763118358198,11207.436004904564,58.84142959097585,49.5722,296.9322076765202,13965.410728083863,260.4409742083296,9.921117727357053,1.8121461868286133,1,58940.39178935185,58940.39604628803,spacetrack
89,20200412016,58951.149685185184,367.01416015625,183.21163940429688,55.40593338012695,183.17677307128906,55.359683990478516,183.25682067871094,55.465858459472656,415.76177978515625,23.171428680419922,725.0,2,18.568544387817383,25.719388961791992,2.6428799629211426,12664,COSMOS 1275 DEB,1981-053U,DEBRIS,CIS,1981-06-04,Cosmos,LEO,37.58636899883072,0.05534224497073126,1,58951.15162234278,-5.1836348357610404,1100.8447579549384,938.6823398632132,1257.3385162638895,82.8922,931.3829020569128,1051.9617940398011,104.94069424237743,8.882049488273193,1.841552734375,1,58951.149685185184,58951.15393544352,spacetrack
90,20200414023,58953.28373611111,368.1102294921875,232.2601318359375,54.01056671142578,232.16966247558594,54.13249969482422,232.34934997558594,53.890342712402344,951.0401611328125,156.44044494628906,4137.0,10,15.3440523147583,24.385765075683594,14.794979095458984,,,,,,,,,,,,,,,,,,,,,,2.0611162185668945,1,58953.28373611111,58953.287998241634,
91,20200414023,58953.28373611111,368.1102294921875,232.1461181640625,54.054107666015625,231.9416961669922,53.99897003173828,232.35147094726562,54.10948944091797,953.0021362304688,65.32354736328125,5702.0,10,12.883618354797363,22.273685455322266,71.92723846435547,,,,,,,,,,,,,,,,,,,,,,2.0611162185668945,1,58953.28373611111,58953.287998241634,
92,20200416012,58955.1364837963,367.8663024902344,195.333740234375,56.308712005615234,195.22804260253906,56.34833908081055,195.4358367919922,56.27043533325195,500.8323974609375,124.05416870117188,1746.5,3,16.371376037597656,24.476797103881836,10.007137298583984,,,,,,,,,,,,,,,,,,,,,,1.7833694219589233,1,58955.1364837963,58955.140737270995,
93,20200419019,58958.22388773148,487.2320556640625,214.63746643066406,54.85614776611328,214.50709533691406,54.812198638916016,214.77911376953125,54.903892517089844,653.2518310546875,59.647823333740234,3762.25,7,16.002098083496094,24.940715789794922,11.606114387512207,,,,,,,,,,,,,,,,,,,,,,1.8825162649154663,1,58958.22388773148,58958.22952485727,
94,20200420015,58959.158701388886,367.8663635253906,192.5386199951172,56.157047271728516,192.5381622314453,56.165042877197266,192.5390167236328,56.15013885498047,53.6772575378418,178.17092895507812,312.5,1,18.001136779785156,24.23826026916504,7.055347919464111,43656,CZ-4B R/B,2018-081B,ROCKET BODY,PRC,2018-10-24,Other,LEO,33.36563945396733,3.2167849830181297,1,58959.16218241834,1.762086693313904,1061.4069200104686,910.1114221505741,1361.066709518556,99.3926,641.3552141446635,939.2394190610948,100.6690600656467,7.314853937801274,1.5140535831451416,1,58959.158701388886,58959.16296269113,spacetrack
95,20200423031,58962.43937037037,367.3262634277344,221.12905883789062,49.83042907714844,221.02911376953125,49.912235260009766,221.2384033203125,49.74092483520508,785.221435546875,141.75953674316406,1831.75,4,16.20215606689453,24.35932159423828,12.435083389282227,4611,THORAD AGENA D DEB,1970-025P,DEBRIS,US,1970-04-08,Other,LEO,45.279874190367764,0.12274137754977232,1,58962.44345077462,-1.651329111191444,1001.3207989370788,798.1789612726643,1383.3064253831635,99.8472,798.8443266219219,980.775523992208,102.7725592790409,7.418316214839811,1.36422598361969,1,58962.43937037037,58962.44362236757,spacetrack
96,20200424024,58963.37046643518,368.0909729003906,202.6467742919922,56.20383834838867,202.56358337402344,56.19976043701172,202.72825622558594,56.20783233642578,331.02947998046875,84.96257781982422,1742.0,3,16.01226234436035,24.114883422851562,15.859172821044922,38089,BREEZE-M DEB (TANK),2012-007C,DEBRIS,CIS,2012-02-14,Other,HEO,11.109049851489772,0.06226181276656462,1,58963.37083080171,1.171933084493503,13091.188621930065,12175.527708335343,51.399169457904016,49.582,296.859759760272,13963.42385118313,260.4111990487179,10.748783100422722,1.8147534132003784,1,58963.37046643518,58963.374730324,spacetrack
97,20200513014,58982.14409837963,367.7247009277344,214.90911865234375,52.8165397644043,214.88772583007812,52.70374298095703,214.9328155517578,52.94149398803711,861.5078125,6.5381178855896,1372.0,4,16.546857833862305,24.390243530273438,14.014695167541504,44421,COSMOS 2535,2019-039A,PAYLOAD,CIS,2019-07-10,Cosmos,LEO,74.31456952684812,0.1297297048247401,1,58982.147240518796,6.53870351111982,714.9160941627191,602.7823894931771,2097.634022101393,97.87950000000001,604.1916199565067,617.1670526532898,96.90919476479058,6.9972094493908,1.4195677042007446,1,58982.14409837963,58982.148357312166,spacetrack
98,20200518016,58987.26325694445,367.7080383300781,186.71429443359375,55.20087814331055,186.58560180664062,55.123680114746094,186.8424835205078,55.27778244018555,765.7091064453125,43.571571350097656,2889.75,6,16.46921157836914,25.121362686157227,8.586620330810547,,,,,,,,,,,,,,,,,,,,,,1.8070000410079956,1,58987.26325694445,58987.26751562762,
99,20200519006,58988.20478240741,367.95654296875,239.40145874023438,53.760704040527344,239.28192138671875,53.82908630371094,239.51809692382812,53.69397735595703,699.440673828125,134.05941772460938,2237.75,5,17.575965881347656,25.95049476623535,3.8021764755249023,,,,,,,,,,,,,,,,,,,,,,1.3811825513839722,1,58988.20478240741,58988.20903934394,
100,20200521014,58990.193725694444,368.3411560058594,237.38929748535156,53.868797302246094,237.30886840820312,53.96370315551758,237.46742248535156,53.776607513427734,752.9491577148438,153.44839477539062,3401.5,8,16.2497615814209,25.078937530517578,10.653009414672852,25652,GLOBALSTAR M037,1999-012D,PAYLOAD,GLOB,1999-03-15,Globalstar,LEO,7.987677676180738,3.1476418707877087,1,58990.2024941564,-2.1387058933032677,1602.2567409522017,1408.5058298493013,880.317549089837,52.0022,1411.3059271046277,1415.3652832899352,114.0745817000946,8.62863000366736,1.9427608251571655,1,58990.193725694444,58990.197992468304,spacetrack
101,20200521018,58990.26204398148,367.3077697753906,191.38735961914062,56.08934020996094,191.3136749267578,56.138710021972656,191.46524047851562,56.03714370727539,475.7650146484375,140.2220001220703,1863.75,4,17.127918243408203,25.30388641357422,6.233241081237793,21118,MOLNIYA 1-80,1991-012A,PAYLOAD,CIS,1991-02-15,Other,HEO,15.128545327149823,0.26968068951646273,1,58990.26283010604,6.749215475516394,37156.13086939168,36044.253754936326,8.888954159503713,64.3387,1825.4130872032129,37729.22359290035,701.6218539732854,13.843051351170942,1.8323873281478882,1,58990.26204398148,58990.26629397844,spacetrack
102,20200524015,58993.16902199074,367.7248229980469,231.24551391601562,52.31200408935547,231.2310028076172,52.197452545166016,231.25970458984375,52.4240608215332,818.21923828125,4.42738676071167,1802.25,5,15.471745491027832,23.611282348632812,22.580472946166992,38346,H-2A DEB,2012-025G,DEBRIS,JPN,2012-05-17,Other,LEO,54.178417430182435,0.14496695410162097,1,58993.17058298504,-20.953029822267126,717.910265038097,617.0621001716045,2097.4129758897134,98.2518,618.8356059459629,627.1837708724215,97.16577291924324,6.218363833254454,1.5765949487686157,1,58993.16902199074,58993.173283265074,spacetrack
103,20200524027,58993.393890046296,367.6328125,239.056884765625,53.58070755004883,239.02407836914062,53.53981399536133,239.09498596191406,53.62820816040039,352.46160888671875,25.46367645263672,1586.25,4,14.598475456237793,22.59940528869629,52.1214714050293,25883,GLOBALSTAR M024,1999-043A,PAYLOAD,GLOB,1999-08-17,Globalstar,MEO,24.0509504544832,0.22316164753654633,1,58993.394700072015,2.252633671159856,2487.919084559958,2105.7341641483445,540.9108389042431,52.0016,2109.0852127308717,2111.035800058242,129.71278713627913,6.677880966885534,1.6731793880462646,1,58993.393890046296,58993.39814292053,spacetrack
104,20200610014,59010.172561342595,368.23095703125,182.76698303222656,52.8914909362793,182.742919921875,52.95185089111328,182.79249572753906,52.827457427978516,460.57086181640625,166.48269653320312,1393.75,4,17.206235885620117,25.06669807434082,9.17207145690918,22007,SL-8 R/B,1992-036B,ROCKET BODY,CIS,1992-07-01,Other,LEO,37.82240727838939,0.72237157944096,1,59010.17499671722,-1.6329210578114726,1146.174090068167,977.0306864603699,1237.8795637419485,82.9326,948.1776633150685,994.0384097115184,104.50176953680919,8.246292736582259,2.161581516265869,1,59010.172561342595,59010.17681885557,spacetrack
105,20200617014,59017.1545462963,427.9248046875,182.31494140625,54.31980895996094,182.2802276611328,54.32660675048828,182.350830078125,54.31277847290039,156.38999938964844,108.56430053710938,1161.5,2,17.416284561157227,25.078832626342773,5.979624271392822,25770,GLOBALSTAR M025,1999-031A,PAYLOAD,GLOB,1999-06-10,Globalstar,MEO,12.33380775620958,0.07903660791588152,1,59017.15898401724,6.519904711225536,2370.227874449652,2043.6340601447982,519.042296280933,51.98340000000001,2046.3625860245702,2048.6678439233874,128.2817478825376,9.202116355586279,1.8461954593658447,1,59017.1545462963,59017.1594930569,spacetrack
106,20200617014,59017.1545462963,427.9248046875,182.4558868408203,54.238243103027344,182.25357055664062,54.29851531982422,182.6576690673828,54.17812728881836,954.2753295898438,117.01164245605469,5707.0,10,17.10619354248047,26.49721336364746,4.2977986335754395,,,,,,,,,,,,,,,,,,,,,,1.8461954593658447,1,59017.1545462963,59017.1594930569,
107,20200620018,59020.28721643519,547.56591796875,233.51544189453125,53.7801628112793,233.48915100097656,53.67692565917969,233.537109375,53.865272521972656,685.6854248046875,8.557848930358887,1469.75,4,16.40460205078125,24.322710037231445,13.63529109954834,31791,SL-24 DEB,2007-028C,DEBRIS,CIS,2007-06-28,Other,LEO,4.745514646356241,0.08308686653617592,1,59020.292167175765,-1.686166915576905,1952.70680829278,1674.601085076637,689.5420464167697,64.5241,527.1889307473457,1802.9120753011111,108.66555744135658,8.137599472329073,2.7104859352111816,1,59020.28721643519,59020.293560755694,spacetrack
108,20200812016,59073.17265162037,488.337890625,270.6115417480469,67.53196716308594,270.3863525390625,67.56129455566406,270.8572998046875,67.49996185302734,684.523681640625,108.81724548339844,2111.0,4,16.790292739868164,25.101512908935547,7.22385311126709,13882,SL-6 R/B(2),1983-015E,ROCKET BODY,CIS,1983-03-11,Other,HEO,24.622482257103684,0.08814196065812041,1,59073.17833554887,7.990298408840317,32876.59171050504,31750.17889965556,9.600575212867675,63.61430000000001,1986.342221820305,39063.18605667446,731.9111364731874,13.557060820300443,1.51509690284729,1,59073.17265162037,59073.178300337895,spacetrack
109,20200819023,59080.3757974537,367.4990234375,23.25765609741211,2.2461721897125244,23.160236358642578,2.2195334434509277,23.37112045288086,2.2771987915039062,786.4932861328125,74.69537353515625,2160.75,4,16.9440860748291,25.280597686767578,5.946776866912842,13984,SATCOM 1R,1983-030A,PAYLOAD,US,1983-04-11,Other,GEO,5.85023005343146,0.001483496598652323,1,59080.378405027324,0.04456064896658063,36913.756598745116,35878.030844741705,15.172700433821797,14.9313,35863.52336261562,35947.65105632357,1442.1802592723627,13.23923080372059,1.476217269897461,1,59080.3757974537,59080.38004686186,spacetrack
110,20200821020,59082.338702546294,427.9549255371094,12.502725601196289,2.2863354682922363,12.406621932983398,2.2617502212524414,12.618980407714844,2.3160760402679443,788.519775390625,75.63927459716797,2648.25,5,17.140024185180664,25.69742202758789,4.707231521606445,12089,INTELSAT 502,1980-098A,PAYLOAD,ITSO,1980-12-06,Other,GEO,6.503148392141611,0.049143629388183285,1,59082.342825178355,-1.4589396889787167,37236.32740871587,36197.62534423864,14.960206597136533,14.1526,36139.824678593555,36217.70380420531,1456.1787723173177,13.671368292829452,1.7917776107788086,1,59082.338702546294,59082.343651611605,spacetrack
111,20200825020,59086.32653935185,367.7898864746094,8.666179656982422,1.943621039390564,8.625950813293457,1.9514455795288086,8.716279983520508,1.933876395225525,331.0943298339844,101.01290130615234,1300.75,3,17.814552307128906,25.60003662109375,3.382101058959961,44896,ATLAS 5 CENTAUR DEB,2018-079BK,DEBRIS,US,2018-10-17,Other,HEO,15.521266438179282,0.12249050461818456,1,59086.32674752671,5.295552524446975,33250.620608554054,32274.949981713715,12.291183782687838,11.6781,7964.487823626878,32363.213410517703,717.232308107858,13.787343245347156,1.3996357917785645,1,59086.32653935185,59086.330797619645,spacetrack
112,20200826022,59087.40206597222,367.906494140625,36.003623962402344,1.8353922367095947,35.8934326171875,1.8229519128799438,36.09451675415039,1.8456536531448364,728.1419067382812,83.55559539794922,1909.0,3,18.17169761657715,26.37371253967285,2.078806161880493,,,,,,,,,,,,,,,,,,,,,,1.3885962963104248,1,59087.40206597222,59087.406320010996,
113,20200826023,59087.41913541667,367.3072204589844,35.73976516723633,-2.2900023460388184,35.651771545410156,-2.2647829055786133,35.858917236328125,-2.3241515159606934,775.1743774414062,106.00458526611328,2033.0,4,17.638797760009766,25.90913963317871,3.855508327484131,,,,,,,,,,,,,,,,,,,,,,1.479676365852356,1,59087.41913541667,59087.42338046442,
114,20200827018,59088.35430439815,367.9947814941406,19.72531509399414,1.6642369031906128,19.622827529907227,1.673774242401123,19.876310348510742,1.6501855850219727,916.0953979492188,95.31876373291016,1818.75,4,16.4254207611084,24.574853897094727,9.90536880493164,39636,PSLV R/B,2014-017B,ROCKET BODY,IND,2014-04-04,Other,HEO,48.40255465286418,0.04033937815950139,1,59088.35745635808,-5.128604924655519,8934.829671181893,8279.191996328227,80.82645579226164,19.0397,298.7637773916467,19908.775969575785,350.97067826436273,10.717260070953955,1.5209383964538574,1,59088.35430439815,59088.35856654245,spacetrack
115,20200916020,59108.386278935184,607.7280883789062,14.458264350891113,-0.36595216393470764,14.394098281860352,-0.3851566016674042,14.525860786437988,-0.3457214832305908,495.1249694824219,73.33779907226562,2880.75,4,16.515146255493164,25.163911819458008,6.6583757400512695,15561,BRAZILSAT 1,1985-015B,PAYLOAD,BRAZ,1985-02-08,Other,GEO,5.281874459137725,0.005998648860412459,1,59108.3933343624,0.015328684297855943,37003.61385562037,35976.638690797314,15.035659214408295,15.1906,35974.18267578729,36008.781705185036,1446.5769488927579,13.132394630347392,1.3798049688339233,1,59108.386278935184,59108.39331712228,spacetrack
116,20200918012,59110.10123611111,487.8468933105469,244.8538055419922,47.81454086303711,244.80247497558594,47.92280960083008,244.90121459960938,47.714542388916016,786.8464965820312,162.33895874023438,2087.0,5,16.104076385498047,24.402881622314453,9.288437843322754,15292,COSMOS 1598,1984-100A,PAYLOAD,CIS,1984-09-13,Cosmos,LEO,44.1424766304749,0.008580141619489723,1,59110.105437091435,6.22546946676448,1214.0849503031818,977.2293597797388,1188.6807698406308,82.9421,963.8991550955461,1013.8489498732015,104.88093137710653,7.626510048966775,1.3483226299285889,1,59110.10123611111,59110.106889458555,spacetrack
117,20200923014,59115.35993171296,427.8159484863281,17.057369232177734,-2.069047451019287,16.997119903564453,-1.9414929151535034,17.104755401611328,-2.1693708896636963,907.1621704101562,154.73129272460938,4008.0,7,15.924979209899902,24.93229866027832,9.900163650512695,26390,SIRIUS 1,2000-035A,PAYLOAD,US,2000-06-30,Other,MEO,20.800408530357117,0.015105079237144992,1,59115.360839544424,-0.3638929688022472,25678.179622736116,24780.3816828936,27.139667988512784,59.3821,24768.35166252397,24784.633070785785,912.102343963675,12.259577798908264,1.4744693040847778,1,59115.35993171296,59115.36488251502,spacetrack
118,20200924015,59116.285266203704,607.6023559570312,20.887969970703125,-0.07207193225622177,20.869260787963867,-0.10436245799064636,20.90916633605957,-0.03549189120531082,286.5470886230469,30.08907127380371,1073.25,2,16.61941146850586,24.196165084838867,9.210541725158691,44795,YZ-1 R/B,2019-078C,ROCKET BODY,PRC,2019-11-23,Other,MEO,17.680213141051127,0.17905195008227537,1,59116.29180315226,-26.82070623105392,23059.255700040172,22174.291026847503,31.612078127015657,55.2369,22174.69250567769,22578.020254469433,808.7573958196072,11.357821727855734,1.395257830619812,1,59116.285266203704,59116.29229465626,satchecker
119,20200925018,59117.32467361111,367.831298828125,29.50677490234375,-2.335449457168579,29.45751953125,-2.4769506454467773,29.54144859313965,-2.235837697982788,919.0060424804688,19.17737579345703,1990.5,4,16.419445037841797,24.666851043701172,10.026558876037598,27620,SL-12 R/B(2),2002-060D,ROCKET BODY,CIS,2002-12-25,Other,MEO,18.15667548076476,0.03804515244960527,1,59117.32822486943,-2.4201899733161554,19972.49849631782,19109.00953734483,39.06203065096387,65.8664,19093.916824711792,19110.769613005745,674.6384538737111,11.59875408444738,1.4001216888427734,1,59117.32467361111,59117.32893023434,spacetrack
120,20200925023,59117.4167962963,487.765869140625,32.24476623535156,2.1839041709899902,32.15676498413086,2.159402370452881,32.377986907958984,2.2209956645965576,826.13623046875,74.43083190917969,2566.75,5,17.077890396118164,25.601348876953125,6.2030205726623535,19772,INTELSAT 515,1989-006A,PAYLOAD,ITSO,1989-01-27,Other,GEO,2.938207912723101,0.0043126693067847555,1,59117.421935177284,0.7887536711641587,36986.927014728106,36043.33959791428,15.03826371249301,15.0346,36019.01952688083,36216.38719857269,1453.0458965030323,13.569645714846775,2.246899127960205,1,59117.4167962963,59117.42244443491,spacetrack
121,20201014018,59136.192130787036,368.1681213378906,10.277235984802246,-1.456141710281372,10.180373191833496,-1.4935660362243652,10.375215530395508,-1.4182859659194946,751.754150390625,68.86904907226562,4639.25,8,16.110509872436523,25.276630401611328,7.619716644287109,21046,SL-12 R/B(2),1990-102D,ROCKET BODY,CIS,1990-11-23,Other,GEO,14.41535384020085,3.9949950518630573,1,59136.19625801886,0.21602800878463313,37669.52025384702,36526.37084273374,14.699744828282078,15.412899999999999,36402.66218547848,36546.939449789286,1471.3994885170143,13.26964545662334,1.4080513715744019,1,59136.192130787036,59136.19639466879,spacetrack
122,20201018025,59140.34165393518,367.7492370605469,33.0187873840332,-0.9968081116676331,32.89762496948242,-1.0047390460968018,33.13844680786133,-0.9889758229255676,868.6953735351562,86.25448608398438,2784.5,5,15.075333595275879,23.68720054626465,29.31694984436035,,,,,,,,,,,,,,,,,,,,,,1.9021086692810059,1,59140.34165393518,59140.34591202849,
123,20201111019,59164.199100694444,367.7242431640625,36.43476867675781,-1.5937902927398682,36.38761520385742,-1.6065096855163574,36.48207092285156,-1.5810315608978271,352.07244873046875,74.89923858642578,2308.75,4,16.736080169677734,25.14452362060547,7.855620861053467,20762,THOR 1 (MARCOPOLO 2),1990-074A,PAYLOAD,NOR,1990-08-18,Other,GEO,2.815556755729176,0.08019078691613402,1,59164.20099041266,0.8332359467167407,37153.781418268685,36091.536118047545,14.942487656831267,13.4914,36080.86162488615,36094.80744928212,1451.5142236701167,13.119755809363603,1.7342382669448853,1,59164.199100694444,59164.203365745336,spacetrack
124,20201111022,59164.253113425926,428.0548095703125,22.444942474365234,1.084017038345337,22.404863357543945,1.0726397037506104,22.494903564453125,1.0981996059417725,336.8992614746094,74.14968872070312,1459.0,3,17.84029197692871,25.750429153442383,3.8176214694976807,22880,GORIZONT 28,1993-069A,PAYLOAD,CIS,1993-10-28,Other,GEO,1.7802438361229633,0.00019943184457815732,1,59164.255333784866,-7.67656785773579,36854.914864544655,35963.823505838416,15.05861717380716,14.8783,35828.0985470807,36096.48604763319,1445.0823111357954,13.717258108064025,1.9097872972488403,1,59164.253113425926,59164.258068861076,spacetrack
125,20201113018,59166.25877199074,367.899169921875,25.065942764282227,0.868324875831604,25.03598976135254,0.8643953800201416,25.092321395874023,0.8717856407165527,204.50228881835938,82.52488708496094,1276.0,2,16.031139373779297,23.795766830444336,19.06473731994629,25349,TITAN 4B CENTAUR R/B,1996-026B,ROCKET BODY,US,1996-04-24,Other,HEO,3.9977923389642456,0.07969718681280824,1,59166.260095976104,2.4569748176727444,35419.86254545705,34497.91889903515,16.283637205309898,8.3263,34095.21049489869,37878.58589222309,1446.3421960663288,11.677678148053143,1.6953768730163574,1,59166.25877199074,59166.26302198169,spacetrack
126,20201113020,59166.292072916665,367.9825744628906,35.757957458496094,1.4292885065078735,35.62689208984375,1.4337223768234253,35.8874626159668,1.4249073266983032,938.300537109375,91.93817901611328,1930.25,4,16.270105361938477,24.48413848876953,12.287545204162598,7229,COSMOS 637,1974-017A,PAYLOAD,CIS,1974-03-26,Cosmos,GEO,4.957098051283992,0.09629718269474097,1,59166.293686786674,-7.64439752016915,36607.528103209515,35670.815061955516,15.193845076541956,5.9714,35469.37567886885,35817.153184846786,1428.78044440906,12.441260663157834,1.5358362197875977,1,59166.292072916665,59166.296330431054,spacetrack
127,20201114012,59167.09088425926,368.3387451171875,8.95421028137207,1.2785696983337402,8.886762619018555,1.2932486534118652,9.05321979522705,1.2570219039916992,613.1279907226562,102.2810287475586,1527.75,3,13.713727951049805,21.673858642578125,97.45447540283203,14051,DELTA 1 R/B(1),1983-041B,ROCKET BODY,US,1983-04-28,Other,MEO,27.522288478297696,0.06934451679614995,1,59167.093688104185,-3.0638282577856444,2354.7000769532174,1977.690734802637,510.7780595229052,25.339,394.11541952536845,2049.5801495732667,109.89517954326814,5.8145687303225735,1.7701048851013184,1,59167.09088425926,59167.09515045633,spacetrack
128,20201115013,59168.19503472222,487.7319030761719,10.525168418884277,-1.55049467086792,10.403498649597168,-1.5586259365081787,10.638944625854492,-1.5428909063339233,849.185546875,86.17517852783203,2408.5,6,14.23985481262207,22.69422149658203,64.86349487304688,40946,MORELOS 3,2015-056A,PAYLOAD,MEX,2015-10-02,Other,GEO,3.301626813481562,0.031279435086133844,1,59168.196185428584,-8.830133226758335,36703.0813965019,35787.89306086833,15.063906865450795,4.5862,35784.534430027175,35788.94487591587,1436.1041939867205,10.660668017372924,2.5353269577026367,1,59168.19503472222,59168.20067360207,spacetrack
129,20201117021,59170.25613657408,367.6829528808594,32.271636962890625,-1.0571181774139404,32.16001892089844,-1.054383635520935,32.38833999633789,-1.0599772930145264,822.0584716796875,91.40365600585938,2758.25,5,16.062408447265625,24.66399383544922,13.331242561340332,22850,ARIANE 44L+ DEB,1992-021E,DEBRIS,FR,1992-04-15,Other,HEO,7.631268111919098,0.008000210561675658,1,59170.259061840465,-6.917396302102134,36531.34174296197,35590.484694328996,7.251276218010312,3.7184,893.6533720673497,35582.21285209535,640.6012142044387,13.424247025526672,1.4901376962661743,1,59170.25613657408,59170.260391196,spacetrack
130,20201118012,59171.18199884259,367.7738342285156,9.264945983886719,-1.6447370052337646,9.111566543579102,-1.6552616357803345,9.376883506774902,-1.6370559930801392,956.9970703125,86.072998046875,1966.25,3,14.645037651062012,22.879135131835938,54.72050476074219,40946,MORELOS 3,2015-056A,PAYLOAD,MEX,2015-10-02,Other,GEO,7.662257049082655,0.00970138967223022,1,59171.18443229458,-10.041672657884192,36706.622246394705,35786.73786929992,15.062862597896014,4.5814,35784.524289589965,35788.56366583602,1436.0941971681937,10.845656336812787,1.7743041515350342,1,59171.18199884259,59171.18625288702,spacetrack
131,20201118015,59171.23456712963,368.3457336425781,26.722511291503906,-1.739004373550415,26.614160537719727,-1.7098748683929443,26.818050384521484,-1.7646894454956055,759.7381591796875,105.05447387695312,2579.75,5,16.312604904174805,24.841548919677734,11.074882507324219,44670,ATLAS 5 CENTAUR DEB,2018-079AG,DEBRIS,US,2018-10-17,Other,HEO,7.7511475851281375,0.18920805429154086,1,59171.23471125585,-4.9191444088937715,32350.700749385553,31432.189836365007,13.380361339731685,11.2721,8806.375803714564,34922.611120284426,787.2585742422477,12.936669985420403,1.7168689966201782,1,59171.23456712963,59171.23883425529,spacetrack
132,20201212028,59195.39596064815,547.8821411132812,149.84249877929688,2.852954149246216,149.78651428222656,2.877476215362549,149.89292907714844,2.830873727798462,417.772216796875,113.67694854736328,1621.75,3,16.984386444091797,25.00934600830078,7.661974906921387,23229,OPTUS B3 PKM,1994-055C,ROCKET BODY,AUS,1994-08-27,Other,HEO,35.13469539703351,0.7279377172121855,1,59195.40865062402,2.292306195711717,29299.972767632185,28241.28771545817,10.268498677333737,24.061,412.15045143386396,38040.46532273889,679.5676962191199,13.391869464803529,1.7603510618209839,1,59195.39596064815,59195.40230091449,spacetrack
133,20201213015,59196.15027430555,427.623779296875,15.499909400939941,1.033989429473877,15.361862182617188,1.0039324760437012,15.607802391052246,1.0574809312820435,905.9884643554688,77.71479034423828,4185.75,7,14.763041496276855,23.817474365234375,34.59153366088867,26609,AMSAT OSCAR 40,2000-072B,PAYLOAD,GER,2000-11-16,Other,HEO,2.190616559011005,0.4300690177270212,1,59196.150944911176,5.611228453286458,59610.79066377396,58646.765560416374,2.6072545184095874,9.1843,1110.6672642869153,58710.58011288013,1146.6157401532403,13.688306772087516,2.3967251777648926,1,59196.15027430555,59196.15522480173,spacetrack
